"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3930.09602308403/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x852c7ed8ee797565c156572b18e8ce7b7ab7f90b6c8adf998b4a16423de6e0a2","18853844","1703399279","2023-12-24 06:27:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0.25","982.524005771008","0.001490520705414292","5.85788949667311","2265.42","","","Create Raffle"
"0xde1ff88eb7ad03d84361eb330be01e8ded54a46878464e21142119abc8f8f7ea","18859755","1703470979","2023-12-25 02:22:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0.25","982.524005771008","0.00108219052144746","4.2531126645599","2271.75","","","Create Raffle"
"0x055a720dc6c0d82937193c648edf60b6e708d6872ec3f800ceb01de2311434fd","18867302","1703562683","2023-12-26 03:51:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0.2","786.019204616806","0.000908313751317824","3.56976026176672","2230.94","","","Create Raffle"
"0xd05548d3f739058357d9cd69eccf52d3e53d7290730f650897382124b9be11e7","18875451","1703661359","2023-12-27 07:15:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0","0","0.0013809137420715","5.42712360593729","2380.34","","","0x55d38ebb"
"0xa007fb1e62627ccba7ea218dd0e6b5f68d1b24945f36924ed36150e700c20946","18880127","1703718215","2023-12-27 23:03:35","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x53894ec021245adb6a7c556bb0f0ad83544c0e33","","0","0.44","1729.24225015697","0.00256056008421206","10.0632470038295","2380.34","","","Private Mint"
"0xff8234fb2b9f118e255c5a38ff07b3bcdd3f903777ea8c83585d55cb20d3627a","18920998","1704214283","2024-01-02 16:51:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0.2","786.019204616806","0.001385229282974608","5.44408409607805","2356.28","","","Create Raffle"
"0x091ccbf028a6d3dc1eb406b4569bf80a0a101d29f5755e92399726ff2a3fb350","18931309","1704339143","2024-01-04 03:32:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x743776e5a345fe62d7d85282407c94e616a03176","","0","0","0","0.001527946315685552","6.00497573876168","2269.47","","","Claim Pixelmon Token"
"0x19efc382ade2e7f6e1b146e35d30197aadcd46082e2bddcddeda6f28e8596369","19005849","1705244039","2024-01-14 14:53:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0","0","0.002047318371509373","8.04615778985586","2470.94","","","0x55d38ebb"
"0xdcafe04795dd4891889f2625c8aeed3b9dff5c7c1ce22de3b3b03e834847ddf0","19006874","1705256411","2024-01-14 18:20:11","0xa46ec36128781dafd522eb0e2fa32101b19ef57d","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","","0.416555647726507565","0","1637.10369452314","0.000460315320486","1.80908341040668","2470.94","","","Transfer"
"0x759682420b8414c4743597de91311f0f9f3fb9645b7f487c56c9950e87b565b8","19006886","1705256555","2024-01-14 18:22:35","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0.4","1572.03840923361","0.003702654525214624","14.5517878244001","2470.94","","","Swap"
